CustomerID,Monetary,TimeSpent,PC1,PC2
13226.0,108.21,1,-0.7306110027090363,-0.3567745695881928
13230.0,1567.12,394,1.0366055218453714,0.905636956983999
13232.0,473.83,299,0.48128163848042105,0.7286080035626212
13233.0,304.24,1,-0.6966963253970521,-0.3906892469001771
13235.0,101.17000000000009,29,-0.6239032949120622,-0.24763091496393339
13240.0,334.11,209,0.11020504308186675,0.4058766483214961
13242.0,104.0,1,-0.7313393646510016,-0.3560462076462276
13244.0,121.74,1,-0.7282702100546918,-0.3591153622425373
13248.0,465.68,123,-0.1985183695359945,0.0516280192169973
13249.0,419.5700000000001,30,-0.5649631905440137,-0.29886204210265205
13253.0,1030.4,66,-0.3205233759479896,-0.26577867644280445
13255.0,216.85,515,1.269391689498336,1.6056370340799369
13259.0,292.32,1,-0.6987585758360606,-0.3886269964611685
13260.0,557.62,1,-0.6528596629611464,-0.43452590933608265
13263.0,2727.1,332,0.9983125686959788,0.465973321914946
13265.0,1802.3,126,0.04429049746468241,-0.1680539160956902
13266.0,1568.43,211,0.33146074530088404,0.20003890056113857
13267.0,2548.14,476,1.5223974914086469,1.0519811202257645
13268.0,816.03,327,0.6484105160189519,0.7773304884453238
13269.0,2913.34,576,1.9710287237078477,1.3742476108595403
13270.0,590.0,1,-0.647257677288739,-0.4401278950084902
13271.0,178.26,1,-0.7184918212281176,-0.36889375106911154
13272.0,276.56,89,-0.36229017731927365,-0.046705398796935756
13276.0,590.9300000000001,182,0.05056565902166871,0.25737364718979056
13280.0,422.85,98,-0.30229049986089995,-0.03732428119134152
13282.0,342.15000000000003,274,0.3621377840358921,0.655027427273906
13283.0,93.66,126,-0.2513171862691788,0.12755376763817083
13285.0,796.83,1,-0.611474518035371,-0.4759110542618581
13291.0,361.11,1,-0.68685738391497,-0.4005281883822591
13292.0,329.37,1,-0.6923486447315919,-0.3950369275656373
13294.0,873.74,29,-0.4902428232958827,-0.3812913865801129
13297.0,1638.9,26,-0.3694278037445914,-0.5252333378193934
13298.0,360.0,1,-0.6870494223367233,-0.4003361499605058
13301.0,306.99,92,-0.3454620905978435,-0.04040655383037661
13302.0,63.75,1,-0.7383029200343989,-0.3490826522628303
13305.0,1086.21,629,1.8592092675480267,1.894642860173839
13307.0,15.0,1,-0.7467370399086999,-0.3406485323885292
13309.0,1007.09,299,0.5735396644121088,0.6363499776309336
13310.0,297.78,303,0.46624160721865593,0.7744839437417053
13311.0,598.57,209,0.15595862958356224,0.3601230618198007
13313.0,934.04,126,-0.10592507016733038,-0.0178383484636775
13314.0,276.32,32,-0.5820375501760916,-0.26636972801191455
13316.0,1514.17,1,-0.4873692554583226,-0.6000163168389064
13317.0,864.3000000000001,149,-0.0293373811589356,0.08288043880251236
13318.0,640.76,182,0.05918662709010809,0.2487526791213512
13319.0,6640.17,515,2.3806747842879847,0.49435393929028876
13320.0,466.61,61,-0.4373357665891537,-0.1875111719482892
13323.0,530.25,180,0.03235858140315761,0.2601627703496421
13324.0,4600.68,268,1.0757688525183071,-0.10485750458448774
13327.0,2084.42,296,0.7483624624487447,0.43840024790630827
13329.0,789.0,364,0.7863501996804788,0.9246229622689986
13330.0,805.11,34,-0.48284389092970253,-0.35014543279964433
13334.0,2731.84,146,0.28219774233147316,-0.2517816163758856
13338.0,431.82,92,-0.3238655534920179,-0.06200309093620221
13340.0,3678.03,1,-0.11300505789514204,-0.974380514402087
13344.0,2543.72,115,0.13016240797935388,-0.33872457613298906
13348.0,233.76,1,-0.7088899001404518,-0.3784956721567773
13351.0,373.94,1,-0.6846376965716412,-0.402747875725588
13352.0,389.28,240,0.23923901872037948,0.5158209667922062
13355.0,674.7,1,-0.6326039346558507,-0.45478163764137836
13359.0,431.26,123,-0.20447329068621894,0.057582940367221745
13362.0,763.58,52,-0.42064810096070315,-0.2735796326407076
13365.0,2191.22,150,0.2040843350169096,-0.14283230014400283
13368.0,35.400000000000006,1,-0.7432076851305309,-0.3441778871666983
13369.0,308.28000000000003,1,-0.6959973747449049,-0.3913881975523243
13370.0,721.32,153,-0.038656051513149124,0.12303501807404502
13372.0,378.64,1,-0.6838245609119649,-0.40356101138526423
13373.0,3312.25,185,0.5329381319699282,-0.20187189407047934
13375.0,778.65,1,-0.6146197959700335,-0.47276577632719563
13376.0,249.76,1,-0.7061217787458094,-0.38126379355141976
13379.0,299.53,1,-0.6975111911326,-0.38987438116462925
13381.0,1177.98,90,-0.20248318948219957,-0.19880340940467994
13382.0,222.99,1,-0.7107531918542205,-0.3766323804430087
13384.0,1286.69,214,0.2942810535369695,0.2603455240130425
13394.0,1011.05,269,0.45859011601733624,0.5200302091458131
13395.0,307.72,1,-0.6960942589937174,-0.3912913133035118
13396.0,973.72,1,-0.5808712059417277,-0.5065143663555014
13397.0,678.62,158,-0.02677103241177659,0.14969488511932136
13402.0,621.23,419,0.9693215905883502,1.1656453189742644
13404.0,252.49,84,-0.3857269130156632,-0.06181354924719502
13408.0,9728.32,694,3.6049016266170555,0.6500340210112465
13410.0,126.25,114,-0.2919327323794452,0.07566158699647996
13414.0,467.7,1,-0.6684165051990367,-0.4189690670981924
13417.0,404.83,1,-0.6792934922041096,-0.4080920800931195
13418.0,3637.54,636,2.327590135212742,1.4802248331144323
13419.0,221.06,1,-0.7110870964974492,-0.37629847579977993
13422.0,2626.3,1,-0.2949623275443448,-0.7924232447528842
13426.0,2017.32,151,0.17785280422355493,-0.1088917921213185
13427.0,464.86,94,-0.31044040558275154,-0.060010284386808964
13429.0,165.72,1,-0.7206613363711686,-0.36672423592606057
13431.0,1269.1,273,0.5186526783439626,0.49080355573650564
13434.0,72.84,1,-0.7367302810670677,-0.3506552912301615
13435.0,1133.13,62,-0.3181682609771733,-0.29896970033093984
13436.0,196.89,1,-0.7152686898792309,-0.3721168824179983
13437.0,2374.81,213,0.47867958066844707,0.06823801965223511
13441.0,296.64,1,-0.6980111830595072,-0.38937438923772194
13447.0,654.01,61,-0.4049141447544047,-0.2199327937830382
13448.0,1395.11,631,1.9203602884526714,1.8489097937278542
13450.0,1289.34,305,0.6454979875774616,0.6106455178415595
13451.0,1852.51,211,0.3806087406627597,0.15089090519926296
13455.0,692.94,1,-0.6294482762659585,-0.4579372960312707
13456.0,855.86,61,-0.36999256328511926,-0.2548543752523237
13458.0,5762.31,329,1.5118634614915178,-0.07070450256858221
13460.0,75.98,1,-0.7361870372433691,-0.35119853505386006
13461.0,560.8,1,-0.6523094988339613,-0.4350760734632678
13462.0,143.25,245,0.2159464051234622,0.5776584665357726
13464.0,674.68,1,-0.6326073948075941,-0.45477817748963506
13466.0,307.9,1,-0.6960631176280276,-0.3913224546692015
13467.0,782.46,1,-0.6139606370629342,-0.4734249352342949
13468.0,3377.4,696,2.513853258367493,1.7565003437194675
13470.0,49.5,1,-0.7407682781515023,-0.3466172941457269
13471.0,985.18,122,-0.1124954166183641,-0.04210391092996273
13473.0,422.64,21,-0.5991224547834008,-0.33408357292723306
13475.0,525.26,149,-0.08799387351140793,0.14153693115498467
13476.0,581.9,214,0.1723470361788437,0.38227954137116826
13477.0,413.64,304,0.4901407548822751,0.758293773307416
13483.0,140.34,1,-0.7250522689334201,-0.3623333033638091
13484.0,313.8,1,-0.6950423728637533,-0.3923431994334759
13486.0,819.61,121,-0.14499477143996287,-0.01731353333769388
13487.0,215.65,1,-0.7120230675440127,-0.37536250475321653
13488.0,4033.17,506,1.8949536070164554,0.9106943214978492
13489.0,51.36,1,-0.7404464840393751,-0.3469390882578541
13491.0,655.48,626,1.7731262436843873,1.9575989523494894
13492.0,676.1,241,0.29271554348575257,0.470053419256163
13493.0,439.28,1,-0.6733333808262703,-0.4140521914709589
13494.0,316.26000000000005,1,-0.6946167741993269,-0.3927687980979022
13495.0,1428.64,302,0.6580344786255722,0.5749820951054594
13497.0,321.05,235,0.20816226797477694,0.50835283139116
13499.0,311.46999999999997,127,-0.20977991509407262,0.09372547369239456
13500.0,638.8,244,0.2978258263284872,0.4880700681014178
13502.0,74.56,1,-0.7364327080171436,-0.35095286428008554
13504.0,295.93,1,-0.6981340184463944,-0.38925155385083465
13506.0,301.12,1,-0.6972361090690073,-0.3901494632282218
13507.0,842.69,122,-0.13714726771352626,-0.01745205983480059
13508.0,110.97,1,-0.7301335017684605,-0.3572520705287686
13509.0,265.3,298,0.4413498777142074,0.7608307870995048
13510.0,1233.27,119,-0.08113743016255687,-0.09658882907375943
13513.0,205.1,1,-0.7138482975886049,-0.3735372747086242
13515.0,203.4,1,-0.7141424104867857,-0.3732431618104434
13517.0,516.24,1,-0.6600187169180404,-0.4273668553791888
13520.0,1575.85,637,1.9747566114448898,1.8407673341116144
13521.0,805.77,121,-0.14738919644632853,-0.014919108331328201
13522.0,125.8,1,-0.7275677992508014,-0.3598177730464278
13523.0,1545.79,303,0.6821568060766343,0.558568744883727
13524.0,159.20000000000002,1,-0.7217893458394853,-0.3655962264577438
13525.0,282.88,1,-0.7003917674588996,-0.38699380483832946
13527.0,897.34,151,-0.01591223324966927,0.08487324535190562
13531.0,305.45,1,-0.6964869862165822,-0.3908985860806469
13532.0,210.31,1,-0.7129469280594746,-0.3744386442377546
13533.0,124.15,1,-0.7278532617696238,-0.3595323105276053
13534.0,1655.31,299,0.685686642564302,0.5242029994787404
13536.0,1009.0,122,-0.10837437589209024,-0.046224951656236586
13538.0,728.55,151,-0.04511418388727489,0.11407519598951121
13539.0,164.1,1,-0.7209416086623761,-0.36644396363485304
13548.0,682.41,177,0.04711995002221214,0.22227447004259832
13549.0,370.2,179,0.0008142284627104915,0.2839981460607593
13552.0,757.5500000000001,119,-0.16344059952876186,-0.014285659707554488
13557.0,584.06,222,0.20355664148443936,0.4127417539002105
13558.0,445.93,211,0.1372597287080036,0.3942399171540189
13560.0,174.37,1,-0.71916482074219,-0.36822075155503914
13561.0,141.86,1,-0.724789297400929,-0.36259627489630014
13562.0,603.27,1,-0.6449618666070573,-0.44242370569017175
13564.0,540.0,1,-0.6559080566469964,-0.43147751565023273
13565.0,110.18,1,-0.730270177762321,-0.3571153945349082
13569.0,118.32,1,-0.7288618960027967,-0.3585236762944325
13570.0,239.49,1,-0.7078985666659955,-0.37948700563123366
13571.0,983.75,209,0.22259769200783455,0.2934839993955284
13575.0,147.41,1,-0.7238291052921625,-0.3635564670050667
13576.0,3223.13,657,2.336838321923595,1.632865168219505
13577.0,699.15,121,-0.16583526538987678,0.003526960612220034
13579.0,164.70000000000002,1,-0.720837804110077,-0.3665477681871521
13581.0,118.0,1,-0.7289172584306896,-0.35846831386653966
13583.0,781.03,1,-0.6142080379125804,-0.4731775343846487
13584.0,142.4,1,-0.7246958733038599,-0.3626896989933693
13587.0,646.4,31,-0.5218653909326779,-0.3342508644846581
13588.0,1010.02,306,0.6010279969451567,0.6628244857031939
13590.0,513.41,95,-0.29818639861121865,-0.06455531412901208
13591.0,340.9,1,-0.6903538672515777,-0.39703170504565144
13592.0,138.39,177,-0.04699963754737253,0.3163940576121829
13593.0,559.85,1,-0.6524738560417682,-0.43491171625546093
13596.0,285.44,1,-0.6999488680357568,-0.3874367042614723
13599.0,3181.07,482,1.6550261152410743,0.965606359769316
13601.0,373.2,1,-0.6847657221861434,-0.40261985011108575
13602.0,428.89,1,-0.6751309296569161,-0.412254642640313
13606.0,280.53999999999996,282,0.38231469550796615,0.6965223336364699
13610.0,227.25,151,-0.13184288733316438,0.2008038994354007
13611.0,535.08,1,-0.6567592539758489,-0.4306263183213802
13614.0,302.15,1,-0.6970579112542272,-0.39032766104300193
13617.0,131.11,1,-0.7266491289629544,-0.3607364433342748
13623.0,287.41,191,0.032744793697286396,0.34457530757814064
13626.0,257.23,1,-0.7048294120696857,-0.3825561602275434
13627.0,291.54,3,-0.6911845445247197,-0.38078307331384986
13629.0,3604.0,244,0.8108279237905888,-0.02493202936068345
13630.0,964.0,156,0.014892895584084005,0.09261300266480117
13631.0,52.5,1,-0.7402492553900069,-0.34713631690722235
13632.0,261.58,1,-0.7040768290655173,-0.3833087432317118
13634.0,466.29,146,-0.1097595967705314,0.1401757227261189
13635.0,1071.03,1,-0.564035837634687,-0.5233497346625421
13636.0,649.77,247,0.31128718540368344,0.49773564071421067
13637.0,262.25,1,-0.7039609139821167,-0.38342465831511247
13642.0,354.8,1,-0.687949061789982,-0.39943651050724704
13643.0,519.44,183,0.04205183522989701,0.27359644821089196
13645.0,252.1,1,-0.7057169409918429,-0.3816686313053862
13649.0,197.8,1,-0.7151112529749105,-0.3722743193223186
13650.0,792.58,243,0.3205764444680789,0.4576104727324961
13651.0,15.0,1,-0.7467370399086999,-0.3406485323885292
13652.0,308.8,1,-0.695907410799579,-0.3914781614976502
13654.0,798.24,1,-0.6112305773374682,-0.47615499495976094
13655.0,383.65,1,-0.6829577929002675,-0.4044277793969616
13656.0,162.70000000000002,1,-0.7211838192844073,-0.3662017530128218
13662.0,297.34,302,0.46231099526563835,0.770705578465393
13666.0,20.6,1,-0.7457681974205751,-0.34161737487665406
13668.0,2211.44,327,0.8898270332250734,0.5359139712392025
13673.0,213.6,1,-0.7123777330977012,-0.3750078391995279
13675.0,178.38000000000002,1,-0.7184710603176577,-0.36891451197957137
13678.0,232.6,1,-0.7090905889415634,-0.3782949833556658
13680.0,1509.86,132,0.01682309036209538,-0.0943326456171245
13681.0,531.08,147,-0.09469594658343644,0.1328210497683538
13682.0,59.5,1,-0.7390382022798507,-0.3483473700173784
13685.0,2519.15,150,0.26081871307597715,-0.19956667820307036
13686.0,72.0,1,-0.7368756074402864,-0.35050996485694275
13689.0,910.0,1,-0.591895249395891,-0.49549032290133804
13690.0,172.25,1,-0.7195315968269802,-0.367853975470249
13694.0,18202.64,635,4.843608454417198,-1.0435024633193508
13695.0,1724.47,301,0.7053608245219735,0.5199467719797284
13697.0,151.29999999999998,1,-0.7231561057780901,-0.3642294665191391
13699.0,308.58000000000004,1,-0.6959454724687553,-0.39144009982847383
13700.0,719.98,116,-0.18150396042255112,-0.01934923050175446
13704.0,637.78,241,0.28608589274558405,0.47668306999633153
13705.0,507.32,396,0.8609610581970756,1.0966993750909542
13706.0,330.79,1,-0.6921029739578173,-0.3952825983394118
13709.0,3033.5,273,0.8239072651381525,0.18554896894231593
13710.0,180.48,1,-0.718107744384611,-0.3692778279126182
13711.0,252.06,1,-0.7057238612953295,-0.3816617110018996
13712.0,228.84,1,-0.7097410974693044,-0.37764447482792485
13715.0,1061.44,474,1.2574781343408892,1.3014825228348625
13717.0,389.25,125,-0.20403236219369705,0.07255996633335943
13718.0,192.5,1,-0.7160281931868858,-0.3713573791103433
13719.0,330.79,1,-0.6921029739578173,-0.3952825983394118
13721.0,524.14,1,-0.6586519569794357,-0.42873361531779347
13722.0,1457.22,278,0.5704713087147949,0.4775298115123221
13723.0,199.85,1,-0.7147565874212221,-0.3726289848760071
13725.0,1140.78,214,0.26903751649370244,0.2855890610563095
13726.0,786.98,1,-0.6131786427689477,-0.47420692952828136
13727.0,333.48,152,-0.10960980273394559,0.18627979206551176
13728.0,377.7,36,-0.5490800865306292,-0.268491282740058
13730.0,306.75,1,-0.6962620763532675,-0.3911234959439616
13731.0,610.59,89,-0.3045004529784987,-0.10449512313771066
13732.0,491.86,1,-0.6642366418931267,-0.42314893040410245
13736.0,374.37,1,-0.6845633033091602,-0.402822268988069
13741.0,361.03,183,0.014645703347065659,0.3010025800937233
13742.0,954.87,186,0.12894799475321272,0.20982722037556556
13743.0,915.23,186,0.12208997399798618,0.2166852411307921
13744.0,263.2,1,-0.7037965567743097,-0.38358901552291935
13747.0,79.6,1,-0.7355607497778313,-0.3518248225193979
13748.0,800.8,538,1.4590727081607175,1.5932624916921403
13750.0,325.44,1,-0.6930285645491508,-0.39435700774807825
13752.0,887.2900000000001,63,-0.3568459575911888,-0.25258302648759456
13754.0,126.6,1,-0.7274293931810693,-0.35995617911615996
13755.0,759.66,180,0.0720482519747146,0.22047309977808516
13756.0,3326.6400000000003,454,1.5722851484940885,0.8324959640950683
13758.0,1784.37,596,1.8527981203193065,1.6466577588346771
13759.0,99.0,1,-0.7322044025868274,-0.3551811697104018
13762.0,306.72,1,-0.6962672665808824,-0.3911183057163467
13763.0,1706.46,94,-0.0956341853585018,-0.2748165046110586
13764.0,499.89,1,-0.6628473909681906,-0.4245381813290386
13767.0,8191.450000000001,664,3.2233767976906056,0.800289533057803
13769.0,1663.41,456,1.2922427165227264,1.1279563505250896
13771.0,2041.2,5,-0.3807711123360143,-0.6757785510438956
13772.0,903.71,63,-0.35400517300993706,-0.2554238110688463
13777.0,12163.31,607,3.6908328618124777,-0.10657823313586588
13780.0,243.73,1,-0.7071650144964152,-0.3802205578008139
13781.0,127.84,1,-0.7272148637729844,-0.3601707085242447
13782.0,269.14,148,-0.13615906535081088,0.1819931457650579
13784.0,1123.47,303,0.6090922418650483,0.6316333090953129
13786.0,230.4,1,-0.7094712056333267,-0.37791436666390243
13787.0,106.4,1,-0.7309241464418053,-0.3564614258554239
13790.0,348.8,1,-0.688987107312973,-0.39839846498425613
13791.0,579.0,1,-0.6491607607475556,-0.4382248115496736
13792.0,120.95,1,-0.7284068860485523,-0.3589786862486768
13798.0,21253.4,664,5.483193250862431,-1.4595269201140215
13800.0,558.32,1,-0.6527385576501309,-0.43464701464709826
13801.0,324.8,1,-0.6931392894049366,-0.3942462828922926
13802.0,969.74,1,-0.581559776138645,-0.5058257961585841
13804.0,862.25,155,-0.006565115024634815,0.10636203604419031
13805.0,500.24,1,-0.6627868383126827,-0.4245987339845464
13806.0,256.38,1,-0.7049764685187762,-0.38240910377845305
13807.0,112.6,1,-0.7298514994013813,-0.3575340728958479
13808.0,1591.56,91,-0.12707622296777213,-0.26650139868977757
13809.0,155.05,1,-0.7225073273262207,-0.36487824497100846
13810.0,246.01,1,-0.7067705571976787,-0.3806150150995504
13811.0,333.0,1,-0.6917206271901823,-0.3956649451070468
13812.0,139.88,1,-0.725131852423516,-0.36225371987371313
13813.0,278.79,185,0.008126536607933527,0.322939701291515
13814.0,961.58,1,-0.5829715180499127,-0.5044140542473164
13816.0,371.69,1,-0.6850269636427627,-0.40235860865446643
13817.0,254.28,1,-0.7053397844518229,-0.3820457878454062
13819.0,732.05,244,0.31395878383163733,0.4719371105982676
13822.0,163.62,1,-0.7210246523042154,-0.3663609199930138
13823.0,650.42,1,-0.6368045588722205,-0.45058101342500856
13824.0,1371.28,304,0.6558197406551091,0.5926147875345822
13831.0,719.3,357,0.7473101505524136,0.9097001707917552
13833.0,384.8,1,-0.6827588341750276,-0.40462673812220157
13835.0,537.34,29,-0.548442575618239,-0.32309163425775667
13837.0,157.54000000000002,1,-0.7220765384341795,-0.3653090338630497
13838.0,450.25,335,0.6159637097030027,0.8714491125959113
13841.0,85.0,1,-0.7346265088071394,-0.35275906349008973
13842.0,2137.09,485,1.4859731202363962,1.1577862864619834
13845.0,312.98,1,-0.6951842390852286,-0.3922013332120005
13846.0,235.08,92,-0.3579030661908894,-0.0279655782373307
13848.0,640.0,361,0.7490086033488766,0.9388376269126111
13850.0,1586.81,304,0.6931080659168137,0.5553264622728775
13851.0,2405.14,61,-0.10195536864189628,-0.5228915698955464
13854.0,3676.07,453,1.6288847010625418,0.7681874342972854
13856.0,124.6,1,-0.7277754083553996,-0.35961016394182965
13860.0,319.45,1,-0.6940648799962701,-0.393320692300959
13862.0,1013.71,179,0.11214634087935592,0.17266603364411395
13863.0,299.56,61,-0.46623668402509194,-0.15861025451235095
13865.0,277.44,187,0.015601953594590337,0.33088223876351774
13867.0,561.3,97,-0.2821920880325499,-0.06513167024902136
13868.0,3192.54,32,-0.07750936433333912,-0.7708979138546668
13869.0,1519.99,1,-0.4863623513010215,-0.6010232209962076
13870.0,149.86,151,-0.14523194450387528,0.2141929566061116
13871.0,1392.0,184,0.19686582410138478,0.126491436568734
13873.0,381.7,281,0.3959616544109279,0.6751663975041785
13875.0,724.85,87,-0.2924415832983385,-0.13197194727653042
13876.0,122.7,1,-0.7281041227710133,-0.3592814495262158
13880.0,837.74,328,0.6560209993509722,0.7774289823426332
13881.0,9312.78,313,2.064449891659128,-0.7466345684054688
13882.0,375.49,243,0.2484167099373667,0.5297702072632083
13883.0,661.19,214,0.18606480776516843,0.3685617697848435
13884.0,781.3000000000001,310,0.5768756560674033,0.7178127354982664
13885.0,107.65,1,-0.7307078869578488,-0.3566776853393803
13888.0,605.63,216,0.18416148345160238,0.38588304855706895
13889.0,416.9,1,-0.6772052906270263,-0.4101802816702028
13890.0,908.2,212,0.22109043464150216,0.31811818844985007
13892.0,395.73,23,-0.5960691117246851,-0.3217189615272891
13894.0,150.95,242,0.20571509770063912,0.5647628422706061
13895.0,1655.77,215,0.36198918242254774,0.200346372356794
13899.0,298.5,1,-0.69768938894738,-0.3896961833498491
13900.0,8.5,1,-0.7478615892252733,-0.3395239830719558
13901.0,1561.09,1,-0.47925173946853383,-0.6081338328286953
13904.0,131.52,1,-0.7265781958522167,-0.36080737644501243
13908.0,1439.11,211,0.3090874041286868,0.22241224173333576
13911.0,867.47,125,-0.12129667385957923,-0.010175722000758338
13914.0,308.57,92,-0.34518873861012256,-0.04067990581809755
13917.0,65.38,1,-0.7380209176673197,-0.3493646546299095
13919.0,384.81,33,-0.5594134684298796,-0.2812848325287968
13924.0,362.54,62,-0.451486177570766,-0.16565178373734724
13925.0,285.38,210,0.10562887197397397,0.41816179665871883
13928.0,131.22,1,-0.7266300981283662,-0.36075547416886294
13931.0,1237.53,36,-0.4003229728584187,-0.4172483964122685
13938.0,71.66,1,-0.7369344300199225,-0.3504511422773066
13939.0,172.7,31,-0.6038190849728093,-0.25229717044452676
13940.0,225.24,1,-0.7103639247830988,-0.37702164751413025
13941.0,2047.56,635,2.048657043157233,1.7514489479406123
13947.0,90.6,1,-0.7336576663190146,-0.3537279059782146
13949.0,1359.04,62,-0.2790841169606944,-0.3380538443474187
13950.0,179.30999999999997,1,-0.7183101632615942,-0.36907540903563496
13952.0,1203.33,183,0.16036999401627114,0.1552782894245179
13953.0,911.32,232,0.298719990606755,0.3946681770711925
13954.0,212.51,1,-0.7125663113677112,-0.37481926092951795
13955.0,322.96,36,-0.5585505218520496,-0.25902084741863773
13956.0,330.45,175,-0.021480777585763708,0.2754572431919145
13959.0,337.44,81,-0.3825933843299784,-0.0880740096208691
13962.0,117.6,1,-0.7289864614655556,-0.3583991108316736
13963.0,548.86,264,0.35935529623215134,0.580720142784349
13969.0,3952.28,423,1.561036468273481,0.6047663502064525
13971.0,659.62,327,0.6213503993104509,0.8043906051538248
13975.0,2351.4700000000003,239,0.5748582875652996,0.17249272071795677
13980.0,200.14,1,-0.7147064152209441,-0.372679157076285
13982.0,428.6,1,-0.675181101857194,-0.41220447044003505
13983.0,1266.41,485,1.3353388742434438,1.3084205324549358
13984.0,256.9,329,0.5593857610366317,0.8817731978863036
13985.0,3145.5,245,0.7353584336900325,0.05824643796920246
13989.0,369.41,1,-0.6854214209414993,-0.4019641513557299
13990.0,311.3,1,-0.6954748918316661,-0.39191068046556304
13992.0,76.8,1,-0.7360451710218937,-0.3513404012753355
13993.0,816.2,151,-0.029950068872249498,0.09891108097448584
13994.0,924.21,93,-0.23482385903310493,-0.14333580816578528
13995.0,300.25,92,-0.3466281617353366,-0.039240482692883494
13999.0,1578.07,186,0.23676632307453394,0.1020088920542444
14000.0,635.66,1,-0.6393581508587782,-0.4480274214384509
14001.0,301.24,1,-0.6972153481585475,-0.39017022413868163
14002.0,224.79,1,-0.7104417781973232,-0.37694379409990597
14004.0,957.0,58,-0.3640580417632307,-0.2839158284622016
14005.0,187.16,1,-0.7169520537023477,-0.3704335185948814
14006.0,357.65,1,-0.6874559901665614,-0.3999295821306677
14012.0,328.8,1,-0.692447259056276,-0.39493831324095313
14013.0,118.5,1,-0.728830754637107,-0.3585548176601222
14016.0,963.83,212,0.23071484671549944,0.3084937763758528
14019.0,416.24,1,-0.6773194756345553,-0.41006609666267385
14020.0,331.14,1,-0.6920424213023095,-0.3953431509949196
14021.0,433.0,150,-0.10010106488859967,0.1613530997615063
14023.0,584.07,20,-0.5750483286019954,-0.365866676337968
14024.0,327.7,91,-0.34573359208231813,-0.0478440295752317
14027.0,104.82,1,-0.7311974984295262,-0.35618807386770296
14029.0,302.46,1,-0.6970042789022061,-0.39038129339502314
14030.0,1816.81,453,1.3072186145498659,1.0898535208099613
14031.0,6067.45,627,2.713292603809227,1.0251415694539803
14032.0,1200.58,479,1.3008228530923724,1.2966826902300281
14034.0,334.11,1,-0.691528588768429,-0.3958569835288001
14035.0,300.32,1,-0.6973745151387394,-0.3900110571584897
14037.0,111.8,1,-0.7299899054711134,-0.35739566682611573
14039.0,152.2,1,-0.7230003989496414,-0.36438517334758774
14040.0,2128.37,175,0.28957302353020203,-0.03559655792405107
14044.0,173.74,1,-0.719273815522104,-0.3681117567751251
14045.0,1251.75,504,1.4060378666942352,1.3841921073614096
14047.0,628.77,503,1.2944031114274257,1.48811788539889
14048.0,375.13,1,-0.6844318175429146,-0.40295375475431455
14049.0,226.93,1,-0.7100715419607898,-0.3773140303364394
14050.0,260.38,1,-0.7042844381701155,-0.3831011341271136
14051.0,6825.67,454,2.1776438862125618,0.22713722637659517
14053.0,260.25,123,-0.23405931816733117,0.08716896784833393
14054.0,92.46,1,-0.7333358722068875,-0.3540497000903417
14056.0,3928.57,241,0.8554175305127866,-0.0926485677708707
14057.0,1089.59,251,0.4027973368493191,0.43706139818589423
14060.0,1970.12,596,1.884934279635233,1.6145215995187507
14062.0,1965.5,331,0.862695501696336,0.593881411685259
14064.0,712.97,62,-0.39085912880048257,-0.2262788325076306
14067.0,374.7,91,-0.3376022354855561,-0.055975386171993734
14071.0,175.70000000000002,174,-0.052108190314235504,0.29837567869105647
14073.0,151.04,1,-0.723201087750753,-0.3641844845464762
14075.0,316.78,1,-0.6945268102540011,-0.39285876204322806
14076.0,122.47,1,-0.7281439145160613,-0.35924165778116784
14077.0,227.9,2,-0.7060492359865747,-0.3736273590813246
14078.0,491.46,631,1.7640219823108838,2.0052480998696414
14079.0,375.1,1,-0.6844370077705295,-0.4029485645266996
14080.0,45.599999999999994,1,-0.7414430077414463,-0.3459425645557828
14081.0,924.57,508,1.3648511987842014,1.4562146841887629
14082.0,182.25,1,-0.7178015209553287,-0.3695840513419005
14083.0,811.3,601,1.7037220705498388,1.8342786947507934
14085.0,1338.71,448,1.2052312440528834,1.1532960051602947
14087.0,181.67,1,-0.7179018653558844,-0.3694837069413447
14088.0,12777.66,29,1.5692256537110847,-2.4407598635870795
14092.0,1003.19,483,1.2820908399205033,1.3462506123192168
14096.0,17267.79,243,3.170912774607223,-2.392725857406647
14098.0,147.35,1,-0.7238394857473924,-0.3635460865498368
14099.0,1206.43,186,0.17246978338047775,0.16630543174830056
14102.0,442.75,60,-0.4453182162335791,-0.1872376995331936
14104.0,104.95,1,-0.7311750074431947,-0.35621056485403446
14107.0,1288.15,179,0.15962654310095958,0.1251858314225103
14108.0,302.83,1,-0.696940266094955,-0.39044530620227424
14110.0,2839.65,278,0.8096421874395127,0.23835893278760448
14111.0,142.5,208,0.07320057069048759,0.43517214348354555
14112.0,1310.39,243,0.41016150317806505,0.36802541402251004
14113.0,140.4,161,-0.10832371013180875,0.25437449452734273
14114.0,191.4,1,-0.7162185015327676,-0.37116707076446165
14116.0,1169.82,119,-0.09211476156818563,-0.08561149766813067
14121.0,2226.67,302,0.7960997234109765,0.4369168503200551
14125.0,1111.08,1,-0.5571068837687227,-0.5302786885285062
14127.0,572.11,217,0.18221675774449142,0.3955367514935096
14128.0,331.96,1,-0.6919005550808341,-0.395485017216395
14129.0,519.91,95,-0.2970618492946452,-0.06567986344558555
14132.0,2261.71,273,0.6903817394399617,0.3190744946405066
14133.0,272.34,267,0.3230787040732387,0.6401236666312508
