CustomerID,Monetary,TimeSpent
14511.0,827.93,179
14512.0,148.95999999999998,1
14514.0,907.49,81
14515.0,1349.07,118
14517.0,78.0,1
14518.0,174.37,1
14520.0,105.60000000000001,1
14522.0,482.07,1
14524.0,321.95,160
14525.0,1410.28,300
14527.0,3195.37,696
14528.0,364.21999999999997,1
14529.0,261.62,1
14530.0,1399.21,123
14533.0,924.98,272
14534.0,2108.92,212
14535.0,2841.09,216
14538.0,281.75,1
14540.0,195.9,1
14541.0,319.1,95
14542.0,103.25,1
14543.0,1327.73,395
14546.0,1028.91,30
14547.0,957.6,30
14548.0,326.4,1
14549.0,289.24,1
14552.0,165.07,1
14553.0,717.79,70
14555.0,197.94,1
14557.0,-788.38,1
14560.0,1027.95,281
14561.0,222.07,1
14562.0,1887.6100000000001,272
14565.0,523.95,1
14567.0,794.86,93
14569.0,227.39,1
14570.0,218.06,1
14572.0,135.05,1
14573.0,1016.47,630
14576.0,35.400000000000006,1
14577.0,346.90000000000003,1
14578.0,168.63,1
14583.0,404.73,85
14584.0,354.01,1
14586.0,237.36,1
14587.0,1290.57,333
14589.0,39.75,1
14591.0,250.22,1
14592.0,425.25,60
14594.0,379.83,395
14595.0,141.75,1
14597.0,165.1,1
14600.0,393.33000000000004,1
14603.0,660.0,1
14606.0,4698.49,691
14607.0,1000.0,1
14608.0,1198.2,303
14616.0,158.4,1
14618.0,196.95,292
14619.0,394.44,1
14620.0,235.35,1
14621.0,1460.06,155
14622.0,320.58000000000004,1
14623.0,367.52,35
14624.0,210.25,1
14625.0,-51.15,508
14626.0,1591.35,239
14627.0,-21.85,1
14628.0,671.96,55
14629.0,334.38,31
14636.0,309.66,1
14639.0,732.9,277
14640.0,802.3100000000001,216
14642.0,96.12,1
14644.0,603.91,214
14645.0,597.09,88
14646.0,87572.39,336
14649.0,1098.21,177
14651.0,654.6,270
14653.0,1229.72,154
14655.0,1171.39,157
14656.0,133.11,1
14657.0,212.91000000000003,154
14658.0,124.01,1
14659.0,840.8199999999999,143
14662.0,514.82,68
14664.0,389.04,1
14665.0,921.12,280
14667.0,4825.7,477
14669.0,1269.99,32
14670.0,411.53,1
14672.0,285.28000000000003,1
14673.0,1044.94,335
14676.0,928.6,302
14679.0,-2.55,1
14680.0,13360.68,574
14681.0,393.95,1
14682.0,31.200000000000003,1
14684.0,519.26,236
14688.0,2803.06,696
14690.0,203.62,1
14691.0,1619.94,209
14696.0,1457.47,694
14697.0,188.60999999999999,1
14698.0,157.16,1
14699.0,109.13000000000001,1
14700.0,1513.75,127
14701.0,528.89,1
14702.0,1624.71,353
14704.0,110.12,1
14708.0,1126.37,421
14709.0,2611.89,245
14710.0,172.91,1
14711.0,934.31,187
14712.0,495.6,1
14713.0,1906.8,393
14715.0,485.25,175
14719.0,937.15,189
14720.0,663.81,211
14723.0,419.39,364
14727.0,268.58,1
14729.0,313.49,1
14730.0,1378.02,94
14731.0,127.66,1
14732.0,2367.39,340
14733.0,3804.61,477
14735.0,549.19,153
14737.0,730.55,96
14738.0,625.77,330
14739.0,3389.14,364
14740.0,496.1,3
14741.0,184.5,1
14744.0,305.8,454
14745.0,287.96999999999997,63
14747.0,294.3,60
14748.0,1311.79,537
14755.0,488.46000000000004,1
14759.0,755.12,1
14761.0,255.9,100
14765.0,158.61,1
14766.0,909.77,600
14768.0,133.20000000000002,1
14769.0,341.96999999999997,1
14775.0,717.0,665
14776.0,214.56,1
14777.0,-2.95,1
14778.0,730.86,6
14779.0,38.0,1
14788.0,310.99,1
14789.0,197.64,1
14790.0,428.62,27
14792.0,0.0,29
14793.0,-14.850000000000001,1
14794.0,531.11,61
14796.0,3503.4900000000002,452
14798.0,75.68,1
14800.0,2672.29,546
14801.0,193.14,1
14803.0,188.64,1
14804.0,353.27,1
14808.0,301.11,1
14810.0,463.64,476
14813.0,155.43,1
14815.0,778.5,1
14817.0,580.79,1
14819.0,187.35,1
14820.0,139.1,1
14821.0,48.800000000000004,1
14823.0,110.78,1
14824.0,497.41,89
14825.0,976.08,515
14828.0,582.0,1
14829.0,549.1899999999999,606
14834.0,522.05,243
14836.0,79.05,61
14837.0,295.64,60
14841.0,1169.69,37
14842.0,1543.53,269
14844.0,2521.01,147
14849.0,4256.8,694
14850.0,278.15,174
14852.0,1692.88,339
14853.0,201.75,327
14854.0,655.36,271
14855.0,339.3,1
14856.0,308.11,1
14857.0,643.13,274
14860.0,-1.7,1
14863.0,266.76,1
14865.0,52.2,364
14866.0,6181.32,454
14867.0,701.33,388
14868.0,1806.42,305
14869.0,330.64,150
14871.0,167.63,1
14878.0,254.01,269
14880.0,234.07,1
14882.0,247.9,1
14883.0,305.61,177
14886.0,364.8,1
14889.0,135.9,1
14891.0,449.38,1
14895.0,4899.95,241
14896.0,257.22,1
14897.0,789.96,300
14898.0,239.25,568
14901.0,777.71,665
14903.0,1677.6,243
14904.0,628.48,1
14905.0,291.35,92
14907.0,2173.85,487
14910.0,212.44,30
14911.0,50192.35,697
14912.0,482.78999999999996,1
14913.0,926.56,206
14915.0,307.48,68
14916.0,266.48,1
14918.0,765.4200000000001,1
14920.0,977.77,1
14921.0,413.06,1
14924.0,310.05,1
14929.0,223.88,1
14930.0,1104.13,1
14931.0,198.4,1
14932.0,363.53,1
14934.0,828.84,1
14936.0,4640.5,116
14937.0,759.56,1
14944.0,2694.2400000000002,127
14947.0,178.5,1
14948.0,325.36,182
14950.0,-9.95,1
14952.0,3588.62,484
14958.0,392.28,28
14959.0,391.37,152
14960.0,132.97,1
14961.0,2049.02,212
14963.0,604.59,86
14964.0,206.21,1
14965.0,599.0,1
14968.0,147.59,1
14970.0,917.06,37
14971.0,500.21,1
14972.0,114.77,1
14974.0,114.39,1
14976.0,115.57000000000001,1
14981.0,102.12,1
14984.0,110.17999999999999,1
14987.0,163.2,1
14988.0,334.54,1
14995.0,233.23000000000002,82
14997.0,273.18,29
14998.0,183.64,1
15002.0,893.15,292
15005.0,2354.99,384
15007.0,156.91,1
15010.0,308.94,1
15012.0,191.06,1
15017.0,125.58,1
15018.0,456.26,296
15021.0,902.19,330
15023.0,3338.65,448
15024.0,1072.12,486
15025.0,377.01,1
15026.0,108.97999999999999,1
15027.0,411.9,158
15028.0,300.67,214
15031.0,557.18,220
15032.0,2770.6,1
15033.0,364.69,154
15034.0,1630.96,193
15035.0,252.73000000000002,1
15038.0,705.49,577
15039.0,8497.41,475
15043.0,537.0,1
15044.0,2597.09,356
15045.0,244.76,307
15046.0,2622.5,242
15048.0,315.97,332
15049.0,121.17000000000002,1
15051.0,377.74,1
15053.0,697.79,96
15057.0,358.5,1
15058.0,767.59,88
15059.0,381.89,26
15060.0,16.61,1
15061.0,31739.1,660
15062.0,353.06,1
15063.0,370.79999999999995,1
15065.0,299.38,1
15066.0,-133.0,1
15067.0,848.05,1
15070.0,106.2,1
15071.0,982.07,55
15073.0,430.98,30
15078.0,3225.9100000000003,452
15079.0,528.32,419
15081.0,191.45,301
15087.0,306.94,1
15088.0,864.19,1
15089.0,1580.61,93
15090.0,381.32,1
15091.0,480.71,1
15092.0,457.81,214
15093.0,1840.3500000000001,597
15095.0,-5.9,1
15097.0,248.08,1
15098.0,649.5,1
15100.0,744.5999999999999,627
15101.0,207.75,140
15103.0,411.68,1
15104.0,374.64,1
15105.0,541.03,1
15106.0,637.38,208
15107.0,235.0,626
15108.0,423.55,152
15109.0,484.95,1
15110.0,181.05,179
15111.0,1567.48,606
15114.0,1860.49,149
15117.0,675.73,94
15119.0,266.4,1
15120.0,-15.0,1
15123.0,1129.84,1
15124.0,90.75,1
15125.0,155.52999999999997,274
15127.0,406.53,1
15128.0,1096.6,188
15129.0,509.7,3
15133.0,657.72,207
15134.0,505.27000000000004,179
15136.0,835.55,244
15139.0,122.10000000000001,1
15140.0,-4.25,1
15144.0,2973.5,332
15145.0,580.59,8
15147.0,-14.850000000000001,1
15150.0,2067.45,124
15152.0,2079.93,215
15153.0,329.25,1
15156.0,961.49,92
15157.0,814.28,57
15159.0,6635.55,243
15164.0,648.26,50
15165.0,487.75,1
15171.0,1289.5,1
15172.0,376.1,1
15179.0,85.5,83
15180.0,87.5,1
15181.0,249.52999999999997,210
15182.0,252.37,1
15184.0,406.76,247
15187.0,1925.02,297
15189.0,5977.63,329
15192.0,1044.32,451
15193.0,499.32,1
15194.0,4184.38,541
15195.0,3861.0,1
15197.0,-206.42000000000004,330
15198.0,193.64,31
15199.0,964.65,222
15201.0,601.9300000000001,152
15203.0,211.94,1
15205.0,476.29999999999995,1
15206.0,201.29999999999998,236
15208.0,544.1,122
15211.0,894.4100000000001,392
15212.0,101.8,1
15214.0,1068.19,296
15215.0,300.04,1
15218.0,647.75,1
15220.0,316.11,1
15221.0,114.1,92
15223.0,0.0,1
15224.0,0.0,1
15226.0,154.41,1
15227.0,594.33,146
15228.0,2123.5099999999998,180
15234.0,197.0,1
15235.0,1121.97,537
15237.0,83.6,1
15238.0,1071.99,154
15240.0,1024.38,632
15241.0,1101.86,245
15244.0,631.57,5
15245.0,486.24,1
15247.0,356.0,1
15249.0,3627.84,244
15251.0,6330.82,242
15252.0,740.78,179
15253.0,466.75,1
15254.0,300.36,1
15255.0,890.85,1
15257.0,232.14999999999998,59
15258.0,315.66,1
15260.0,808.38,478
15264.0,393.74,1
15265.0,793.88,1
15266.0,119.3,1
15267.0,1527.76,155
15270.0,972.1,273
15271.0,1307.41,450
15274.0,332.58000000000004,1
15275.0,609.19,181
15276.0,135.31,1
15279.0,-13.100000000000001,1
15281.0,971.49,281
15288.0,548.01,297
15289.0,617.25,190
15290.0,3065.0099999999998,211
15291.0,3157.42,693
15296.0,878.26,60
15297.0,380.26,93
15298.0,2145.34,361
15299.0,2593.1,627
15300.0,496.44,1
15301.0,1310.38,328
15304.0,386.55,484
15306.0,829.73,59
15307.0,205.3,1
15308.0,310.47,1
15311.0,31675.33,697
15312.0,318.15999999999997,1
15315.0,336.96,1
15318.0,312.62,1
15319.0,204.5,1
15322.0,-76.71,1
15326.0,311.71,1
15329.0,-44.2,210
15330.0,714.96,90
15332.0,1661.06,92
15334.0,127.53,1
15339.0,299.67,1
15342.0,406.09,1
15344.0,197.79,64
15345.0,-25.85,1
15346.0,252.42000000000002,1
15347.0,201.60000000000002,1
15349.0,473.81,28
15350.0,115.65,1
15351.0,708.07,547
15353.0,311.65,1
15355.0,150.8,1
15356.0,1252.49,424
15358.0,4994.49,452
15363.0,318.05,660
15364.0,581.39,1
15365.0,-231.20000000000002,62
15367.0,1416.18,30
15370.0,217.2,8
15373.0,477.03000000000003,385
15374.0,168.0,1
15376.0,654.17,1
15379.0,1269.97,155
15380.0,615.4000000000001,121
15381.0,314.55,1
15382.0,526.35,123
15384.0,-6.65,1
15386.0,394.14,1
15392.0,1196.55,210
15393.0,124.10000000000001,1
15399.0,266.64,1
15400.0,649.0,153
15405.0,349.1,1
15406.0,510.71000000000004,83
15407.0,1056.44,243
15410.0,727.48,29
15411.0,382.21,89
15414.0,421.5,265
15416.0,3075.18,307
15421.0,950.36,310
15423.0,43.5,1
15426.0,732.1800000000001,395
15427.0,1112.11,1
15433.0,160.66,1
15434.0,454.20000000000005,210
15442.0,594.0,1
15443.0,379.51,1
15449.0,300.13,120
15450.0,429.84,1
15452.0,125.4,1
15453.0,910.59,122
15454.0,179.1,1
15456.0,204.0,1
15462.0,169.8,33
15463.0,126.14,1
15464.0,1048.85,1
15465.0,2092.0099999999998,573
15467.0,288.42,1
15468.0,-7.95,1
15469.0,304.3,1
15471.0,469.48,1
15473.0,1057.2,61
15482.0,713.8,38
15483.0,118.96,1
15484.0,674.25,1
15485.0,2575.0,607
15488.0,91.32000000000001,1
15489.0,304.01,328
15491.0,912.3900000000001,154
15492.0,171.72,1
15493.0,1095.54,98
15494.0,1127.38,1
15498.0,5509.49,511
15500.0,266.26,1
15502.0,4977.55,545
15503.0,147.09,1
15505.0,1346.5800000000002,59
15508.0,481.8,30
15511.0,229.8,1
15512.0,19.799999999999997,1
15513.0,7419.27,691
15514.0,1279.04,241
15518.0,1668.05,239
15520.0,343.5,1
15521.0,976.34,266
15522.0,138.94,1
15525.0,613.72,546
15526.0,148.44,1
15527.0,1421.53,302
15529.0,1330.8,387
15530.0,553.13,1
15531.0,2007.44,241
15533.0,449.65999999999997,1
15535.0,-12.75,1
15539.0,538.46,1
15544.0,2532.72,663
15545.0,135.32999999999998,1
15547.0,2498.7599999999998,332
15549.0,689.58,1
15550.0,280.25,173
15551.0,436.06,1
15552.0,90.12,1
15553.0,437.23,1
15554.0,217.2,1
15555.0,2536.88,577
15557.0,473.65000000000003,1
15561.0,187.89999999999998,117
15563.0,-11.15,1
15568.0,335.77,1
15569.0,288.5,1
15570.0,1923.41,508
15571.0,196.43,1
15572.0,1071.02,30
15573.0,196.75,1
15574.0,375.65,1
15576.0,940.6700000000001,1
15577.0,258.88,128
15579.0,149.0,1
15581.0,3140.01,452
15582.0,303.61,1
15587.0,344.88,1
15589.0,163.0,28
15594.0,702.86,64
15596.0,988.04,385
15597.0,315.71999999999997,182
15598.0,-2.5,1
15601.0,2411.35,635
15602.0,309.94,516
15605.0,1015.48,665
15606.0,906.96,337
15607.0,104.76,1
15608.0,1093.68,31
15609.0,270.03000000000003,60
15611.0,281.54,269
15612.0,195.15,182
15615.0,4298.82,117
15618.0,554.02,29
15620.0,444.57,214
15621.0,192.76999999999998,1
15622.0,143.0,242
15625.0,297.84,59
15628.0,1868.38,419
15632.0,1729.62,187
15636.0,724.76,278
15638.0,-94.0,1
15640.0,5560.01,626
15641.0,453.79,1
15643.0,655.7,212
15646.0,425.14000000000004,629
15648.0,-3.75,1
15649.0,816.0,354
15651.0,418.98,1
15652.0,337.74,1
15653.0,829.4399999999999,1
15655.0,560.67,1
15656.0,63.910000000000004,1
15658.0,562.6500000000001,628
15660.0,364.3,113
15661.0,116.0,1
15665.0,1476.22,1
15668.0,76.32000000000001,1
15671.0,1311.0800000000002,179
15673.0,1911.07,185
15674.0,334.71,153
15675.0,225.39,95
15676.0,3247.44,275
15679.0,734.66,59
15680.0,478.89,1
15681.0,1183.02,222
15687.0,1467.77,185
15689.0,150.6,1
15690.0,128.76,1
15691.0,136.8,1
15692.0,191.04,1
15694.0,4348.7699999999995,606
15696.0,1175.05,274
15701.0,574.07,152
15704.0,1507.32,90
15706.0,158.4,152
15707.0,496.17,60
15708.0,1210.08,477
15709.0,133.25,1
15712.0,158.85,1
15713.0,171.15,1
15716.0,547.1,1
15719.0,3883.29,331
15722.0,1203.01,25
15723.0,203.1,1
15724.0,-5.95,1
15727.0,1339.2,211
15729.0,85.0,1
15730.0,653.45,91
15732.0,294.12,630
15733.0,162.3,1
15737.0,663.73,242
15738.0,1525.78,598
15739.0,449.12,1
15743.0,460.11,175
15745.0,286.18,149
15747.0,306.82,1
15749.0,22998.4,1
15750.0,1258.76,334
15752.0,1517.25,512
15753.0,79.2,1
15754.0,91.8,1
15755.0,303.67,118
15756.0,532.96,185
15757.0,714.42,25
15759.0,68.0,1
15762.0,268.44,1
15763.0,564.4300000000001,1
15764.0,1679.67,304
15766.0,315.06,1
15769.0,18878.68,547
15773.0,635.6800000000001,1
15774.0,270.8,1
15775.0,104.9,1
15777.0,293.96,1
15780.0,298.13,58
15781.0,83.35,1
15782.0,1638.3400000000001,1
15785.0,984.3,246
15787.0,492.05,1
15791.0,-8.25,1
15796.0,1273.22,180
15797.0,1825.2,34
15799.0,481.24,56
15800.0,244.5,1
15801.0,869.98,1
15804.0,1142.63,212
15805.0,1023.75,364
15806.0,521.88,87
15808.0,2506.57,386
15809.0,214.7,204
15810.0,-2.08,1
15811.0,261.05,293
15812.0,822.48,245
15814.0,353.64,213
15815.0,1192.98,118
15819.0,639.64,1
15821.0,254.18,1
15822.0,445.27,1
15823.0,-840.76,473
15827.0,786.3100000000001,631
15829.0,310.7,1
15830.0,547.7,242
15831.0,491.82,154
15834.0,1257.52,506
15837.0,391.98,1
15838.0,23026.98,602
15839.0,252.18,121
15840.0,113.82,1
15841.0,598.3,124
15843.0,118.95000000000002,1
15845.0,643.84,51
15847.0,208.59,1
15852.0,57.5,1
15854.0,437.71,129
15855.0,132.18,1
15856.0,9417.89,421
15858.0,661.65,485
15860.0,622.16,391
15862.0,527.38,365
15864.0,1050.24,98
15865.0,603.85,64
15867.0,1140.68,541
15869.0,149.64,1
15870.0,354.09000000000003,1
15874.0,3404.9700000000003,122
15877.0,198.52,1
15880.0,313.28000000000003,1
15881.0,114.45000000000002,1
15882.0,350.32000000000005,1
15883.0,396.48,31
15885.0,379.35,159
15886.0,181.09,1
15889.0,446.87,390
15894.0,156.74,1
15898.0,903.38,426
15899.0,56.25,1
15901.0,110.49,1
15903.0,1404.78,131
15904.0,164.68,1
15906.0,862.32,53
15907.0,437.93,1
15910.0,553.4,245
15916.0,841.35,395
15917.0,123.1,1
15918.0,192.23,1
15919.0,270.72,1
15920.0,167.5,1
15922.0,363.6,30
15923.0,127.08,1
15930.0,426.63,1
15932.0,1218.45,281
15935.0,308.82,1
15937.0,145.35,1
15938.0,105.0,1
15939.0,3563.13,338
15940.0,31.799999999999997,1
15944.0,325.1,1
15945.0,181.0,1
15948.0,311.0,1
15950.0,358.04,1
15951.0,294.40000000000003,212
15952.0,573.92,120
15953.0,1058.9299999999998,571
15955.0,2036.04,636
15957.0,428.89,1
15965.0,695.09,486
15969.0,443.7,5
15970.0,314.1,1
15971.0,1680.95,340
15973.0,110.72000000000003,232
15974.0,1620.89,209
15976.0,209.99,1
15980.0,1638.68,1
15981.0,790.8,335
15983.0,823.55,242
15984.0,1189.95,394
15985.0,137.84,93
15986.0,168.12,1
15987.0,525.8900000000001,514
15992.0,41.989999999999995,1
15993.0,663.62,150
15996.0,416.07,483
15998.0,1442.6,88
16000.0,12393.7,1
16003.0,941.47,1
16005.0,120.49000000000001,1
16006.0,101.4,1
16007.0,1485.19,298
16009.0,544.95,126
16010.0,407.5,234
16011.0,2203.31,482
16012.0,1415.29,121
16013.0,19362.01,635
16014.0,390.2,238
16015.0,203.1,1
16016.0,801.56,304
16018.0,161.9,1
16019.0,387.35,303
16020.0,518.8,1
16025.0,439.65999999999997,1
16027.0,595.87,150
16029.0,19796.28,667
16030.0,331.24,1
16031.0,548.94,65
16033.0,4319.9,572
16034.0,153.6,1
16037.0,303.00000000000006,1
16038.0,78.45,1
16040.0,437.37,1
16041.0,426.6,1
16042.0,-24.95,627
16043.0,466.14000000000004,297
16045.0,406.85,126
16048.0,256.44,1
16053.0,1511.95,59
16055.0,134.8,1
16057.0,762.3000000000001,239
16059.0,223.55,301
16062.0,578.18,418
16065.0,372.09,1
16066.0,1071.82,63
16070.0,686.85,1
16076.0,1131.1,150
16078.0,79.2,1
16080.0,130.26,1
16081.0,581.84,328
16085.0,120.33,1
16086.0,711.59,485
16091.0,157.81,1
16092.0,-38.5,147
16094.0,724.9,189
16098.0,1132.79,540
16102.0,1392.8400000000001,27
16103.0,638.44,113
16104.0,302.36,1
16105.0,336.96,1
16106.0,108.38,1
16107.0,1353.74,65
16109.0,611.88,32
16110.0,409.7,1
16112.0,159.18,153
16113.0,161.38,1
16115.0,314.7,31
16116.0,612.78,1
16117.0,232.21,1
16119.0,113.88000000000001,1
16120.0,1294.14,1
16121.0,287.89,1
16122.0,249.84,445
16125.0,289.35,1
16126.0,3533.7200000000003,66
16128.0,666.82,35
16133.0,5339.25,307
16136.0,566.04,129
16138.0,-7.95,1
16140.0,725.18,423
16141.0,620.4,1
16142.0,535.34,1
16143.0,1594.15,541
16144.0,175.2,1
16145.0,1670.88,332
16146.0,75.0,1
16149.0,116.84,1
16150.0,1102.27,664
16153.0,485.09000000000003,30
16156.0,1004.0500000000001,298
16159.0,348.2,1
16160.0,219.33999999999997,31
16161.0,1488.18,516
16162.0,37.4,1
16163.0,441.6,1
16164.0,-19.95,1
16168.0,2104.78,574
16169.0,918.17,271
16170.0,635.31,124
16171.0,73.2,1
16172.0,788.24,329
16173.0,735.95,240
16174.0,626.35,182
16175.0,300.7,1
16179.0,215.83,1
16180.0,2694.18,307
16182.0,2327.0,1
16183.0,338.71000000000004,1
16184.0,620.88,177
16186.0,2402.92,660
16187.0,1463.3600000000001,334
16188.0,151.65,1
16191.0,1573.89,281
16200.0,530.05,1
16201.0,509.4,1
16203.0,381.55,665
16205.0,649.03,211
16206.0,121.11,1
16209.0,926.42,186
16210.0,15447.19,631
16211.0,547.02,1
16212.0,489.0,59
16214.0,206.7,1
16217.0,175.94,182
16218.0,890.69,636
16221.0,864.86,417
16224.0,167.47,1
16225.0,416.61,1
16227.0,-5.9,1
16229.0,358.2,1
16230.0,542.03,1
16232.0,358.82,25
16233.0,147.39999999999998,1
16235.0,429.5,148
16239.0,347.9,1
16240.0,-7.65,1
16241.0,1445.4,577
16242.0,2610.37,236
16243.0,194.15,1
16244.0,1522.75,660
16245.0,254.42000000000002,119
16248.0,152.94,1
16250.0,226.14,1
16252.0,-295.09,1
16253.0,1965.22,123
16255.0,1441.71,329
16258.0,1787.26,3
16261.0,254.96,1
16265.0,2370.51,386
16271.0,314.42,64
16274.0,357.95,1
16278.0,-15.8,1
16279.0,-12.9,1
16282.0,168.3,1
16283.0,1253.7,270
16284.0,424.57,1
16292.0,302.25,1
16293.0,699.59,423
16295.0,692.3,183
16297.0,-23.549999999999997,215
16298.0,114.3,1
16302.0,233.22,1
16303.0,827.1800000000001,1
16306.0,616.35,477
16308.0,1600.0,114
16309.0,-19.9,1
16313.0,106.53,1
16316.0,1413.47,206
16317.0,770.89,335
16318.0,328.15,1
16319.0,404.40000000000003,1
16320.0,852.68,1
16321.0,67.95,1
16322.0,326.75,154
16324.0,262.12,1
16325.0,416.02000000000004,27
16326.0,1702.69,187
16327.0,535.6,1
16332.0,991.51,307
16333.0,20637.36,215
16337.0,151.05,1
16338.0,214.79999999999998,1
16344.0,101.10000000000001,1
16347.0,444.29,1
16348.0,738.35,185
16350.0,796.17,383
16351.0,153.9,1
16352.0,204.92000000000002,1
16353.0,3404.21,567
16354.0,29.700000000000003,1
16356.0,102.0,1
16357.0,538.83,115
16358.0,1352.55,88
16359.0,1241.6,328
16360.0,2411.93,332
16362.0,655.82,213
16365.0,619.22,512
16367.0,804.49,61
16368.0,497.43,122
16370.0,271.04,1
16372.0,367.93,1
16374.0,316.73,1
16376.0,103.27,1
16378.0,220.1,122
16379.0,1199.94,181
16380.0,1780.59,1
16384.0,175.4,1
16385.0,555.89,424
16386.0,256.1,1
16389.0,119.65,1
16393.0,1512.3,449
16394.0,298.49,37
16395.0,214.69,1
16398.0,535.85,1
16400.0,303.93,1
16401.0,760.5799999999999,246
16402.0,211.8,1
16403.0,-16.45,1
16405.0,167.25,241
16407.0,60.0,1
16409.0,1376.56,270
16411.0,131.5,1
16414.0,50.8,1
16416.0,-24.41,1
16418.0,222.45000000000002,1
16419.0,616.27,304
16422.0,14318.67,573
16424.0,82.56,146
16425.0,302.7,1
16426.0,1466.06,177
16431.0,298.88,1
16432.0,287.4,1
16433.0,184.26,1
16434.0,601.1,185
16438.0,264.72,31
16440.0,2537.31,241
16441.0,170.2,1
16442.0,179.76,1
16444.0,301.32,1
16445.0,230.51,1
16446.0,0.0,1
16449.0,383.69,56
16454.0,5.9,1
16455.0,1088.7,484
16456.0,1694.28,505
16457.0,208.36,1
16458.0,1587.22,331
16460.0,302.62,1
16462.0,34.0,184
16463.0,-13.75,1
16466.0,440.63,178
16469.0,276.88,1
16471.0,223.95000000000002,1
16473.0,148.16,147
16474.0,788.38,303
16475.0,395.0,36
16477.0,1311.65,570
16478.0,235.9,30
16484.0,260.8,28
16488.0,144.23000000000002,1
16495.0,684.41,52
16496.0,377.18,5
16497.0,279.3,1
16498.0,-5.100000000000001,1
16499.0,200.20000000000002,29
16500.0,138.06,61
16503.0,251.6,1
16505.0,777.6,1
16510.0,248.1,1
16513.0,211.8,119
16515.0,1250.3500000000001,338
16516.0,101.69999999999999,1
16517.0,162.7,1
16518.0,293.62,1
16519.0,103.7,1
16520.0,739.46,267
16523.0,3381.9,273
16525.0,6813.25,476
16528.0,244.41,1
16529.0,455.25,1
16531.0,422.91,56
16532.0,1910.4,1
16533.0,376.97,1
16535.0,593.75,1
16539.0,1083.91,545
16546.0,-583.68,1
16549.0,1831.79,123
16550.0,929.38,390
16551.0,922.12,173
16552.0,379.73,660
16553.0,1127.25,479
16554.0,195.76,329
16555.0,133.91,1
16556.0,1075.49,116
16558.0,3044.7400000000002,478
16561.0,511.12,211
16565.0,173.7,1
16566.0,-0.65,1
16567.0,557.5600000000001,1
16569.0,124.2,1
16570.0,1154.7,190
16571.0,300.21,101
16572.0,1009.6,212
16573.0,-10.25,1
16579.0,-30.599999999999998,1
16581.0,70.44,90
16583.0,233.45,1
16584.0,-28.049999999999997,1
16586.0,463.95,1
16589.0,117.68,1
16591.0,213.5,1
16592.0,1919.63,249
16593.0,185.9,1
16595.0,360.16,1
16596.0,120.65,1
16597.0,90.04,1
16598.0,-4.35,1
16600.0,366.18,11
16602.0,494.72999999999996,153
16603.0,296.62,1
16607.0,842.48,305
16609.0,1436.17,336
16610.0,75.66,1
16611.0,129.49,1
16612.0,1187.66,340
16614.0,506.19,1
16616.0,210.10000000000002,1
16618.0,1206.3,1
16620.0,83.2,1
16621.0,490.7,32
16623.0,129.45,1
16625.0,333.08,1
16626.0,1618.74,214
16628.0,915.46,244
16629.0,236.78,1
16633.0,255.8,1
16634.0,217.9,326
16637.0,820.97,182
16638.0,387.18,385
16639.0,786.36,1
16642.0,380.6,1
16643.0,487.51,1
16644.0,722.41,1
16648.0,-19.8,1
16652.0,5277.22,36
16653.0,-45.74,1
16654.0,256.5,327
16655.0,1844.38,148
16656.0,3549.04,420
16658.0,123.24,1
16659.0,39.12,1
16665.0,135.39999999999998,1
16667.0,366.78,1
16668.0,145.98,30
16670.0,1987.06,309
16671.0,309.39,214
16672.0,3830.4,328
16674.0,122.2,1
16676.0,1262.88,126
16678.0,2031.1,308
16679.0,129.75,1
16682.0,921.08,124
16684.0,36964.86,188
16685.0,324.24,1
16686.0,740.56,142
16688.0,329.45,58
16693.0,324.45,1
16696.0,440.1,153
16697.0,112.75,1
16700.0,2106.11,481
16701.0,2557.65,329
16705.0,5672.39,341
16706.0,239.82,2
16709.0,1270.43,154
16710.0,822.84,480
16711.0,680.2,111
16712.0,1504.21,270
16713.0,2209.64,484
16714.0,15.0,1
16716.0,153.0000000000001,272
16717.0,1004.8100000000001,333
16718.0,623.75,1
16719.0,583.18,322
16722.0,2136.11,450
16723.0,165.0,1
16725.0,453.62,569
16727.0,272.82,1
16729.0,2893.25,328
16730.0,-40.32,1
16732.0,603.75,1
16735.0,1528.69,204
16743.0,1394.82,210
16744.0,274.85,63
16745.0,4010.88,340
16746.0,2161.52,335
16747.0,830.26,119
16748.0,1249.2,201
16750.0,98.38,1
16751.0,1764.72,1
16752.0,207.5,1
16753.0,223.92000000000002,1
16754.0,2002.4,1
16756.0,239.4,1
16758.0,369.34000000000003,1
16759.0,789.79,210
16761.0,316.62,1
16763.0,-16.95,1
16764.0,1216.79,213
16766.0,1145.6,1
16767.0,2163.62,183
16770.0,130.8,1
16771.0,1800.25,212
16774.0,112.72,60
16775.0,453.23,422
16776.0,388.28,1
16778.0,93.18,1
16779.0,5297.06,476
16781.0,294.65,212
16782.0,765.3000000000001,386
16788.0,300.31,1
16789.0,80.8,1
16790.0,1441.42,272
16791.0,1554.38,54
16792.0,110.38000000000001,1
16794.0,467.78,115
16795.0,414.88,1
16796.0,305.62,1
16801.0,751.9,1
16803.0,332.3,1
16806.0,173.07999999999998,1
16807.0,280.6,1
16808.0,288.42,266
16809.0,149.68,1
16811.0,232.3,1
16813.0,384.55,92
16814.0,1944.07,571
16817.0,1432.3500000000001,508
